,date,positive_sentiment,stock
3373,2021-02-23,1,TKIM
3374,2021-02-22,0,TKIM
3375,2021-02-19,0,TKIM
3376,2021-02-18,0,TKIM
3377,2021-02-17,0,TKIM
3378,2021-02-16,1,TKIM
3379,2021-02-15,0,TKIM
3380,2021-02-11,1,TKIM
3381,2021-02-10,0,TKIM
3382,2021-02-09,1,TKIM
3383,2021-02-08,0,TKIM
3384,2021-02-05,1,TKIM
3385,2021-02-04,0,TKIM
3386,2021-02-03,0,TKIM
3387,2021-02-02,1,TKIM
3388,2021-02-01,1,TKIM
3389,2021-01-29,0,TKIM
3390,2021-01-28,1,TKIM
3391,2021-01-27,0,TKIM
3392,2021-01-26,1,TKIM
3393,2021-01-25,0,TKIM
3394,2021-01-22,0,TKIM
3395,2021-01-21,1,TKIM
3396,2021-01-20,0,TKIM
3397,2021-01-19,0,TKIM
3398,2021-01-18,0,TKIM
3399,2021-01-15,1,TKIM
3400,2021-01-14,1,TKIM
3401,2021-01-13,1,TKIM
3402,2021-01-12,0,TKIM
3403,2021-01-11,1,TKIM
3404,2021-01-08,1,TKIM
3405,2021-01-07,0,TKIM
3406,2021-01-06,1,TKIM
3407,2021-01-05,1,TKIM
3408,2021-01-04,0,TKIM
3409,2020-12-30,0,TKIM
3410,2020-12-29,1,TKIM
3411,2020-12-28,1,TKIM
3412,2020-12-23,0,TKIM
3413,2020-12-22,0,TKIM
3414,2020-12-21,0,TKIM
3415,2020-12-18,0,TKIM
3416,2020-12-17,0,TKIM
3417,2020-12-16,1,TKIM
3418,2020-12-15,1,TKIM
3419,2020-12-14,0,TKIM
3420,2020-12-11,1,TKIM
3421,2020-12-10,1,TKIM
3422,2020-12-08,1,TKIM
3423,2020-12-07,1,TKIM
3424,2020-12-04,0,TKIM
3425,2020-12-03,1,TKIM
3426,2020-12-02,1,TKIM
3427,2020-12-01,0,TKIM
3428,2020-11-30,1,TKIM
3429,2020-11-27,1,TKIM
3430,2020-11-26,0,TKIM
3431,2020-11-25,1,TKIM
3432,2020-11-24,1,TKIM
3433,2020-11-23,0,TKIM
3434,2020-11-20,0,TKIM
3435,2020-11-19,0,TKIM
3436,2020-11-18,0,TKIM
3437,2020-11-17,1,TKIM
3438,2020-11-16,1,TKIM
3439,2020-11-13,0,TKIM
3440,2020-11-12,1,TKIM
3441,2020-11-11,0,TKIM
3442,2020-11-10,1,TKIM
3443,2020-11-09,1,TKIM
3444,2020-11-06,1,TKIM
3445,2020-11-05,0,TKIM
3446,2020-11-04,1,TKIM
3447,2020-11-03,1,TKIM
3448,2020-11-02,0,TKIM
3449,2020-10-27,0,TKIM
3450,2020-10-26,0,TKIM
3451,2020-10-23,0,TKIM
3452,2020-10-22,1,TKIM
3453,2020-10-21,0,TKIM
3454,2020-10-20,0,TKIM
3455,2020-10-19,0,TKIM
3456,2020-10-16,0,TKIM
3457,2020-10-15,1,TKIM
3458,2020-10-14,0,TKIM
3459,2020-10-13,1,TKIM
3460,2020-10-12,1,TKIM
3461,2020-10-09,0,TKIM
3462,2020-10-08,0,TKIM
3463,2020-10-07,0,TKIM
3464,2020-10-06,1,TKIM
3465,2020-10-05,0,TKIM
3466,2020-10-02,1,TKIM
3467,2020-10-01,1,TKIM
3468,2020-09-30,0,TKIM
3469,2020-09-29,0,TKIM
3470,2020-09-28,1,TKIM
3471,2020-09-25,0,TKIM
3472,2020-09-24,1,TKIM
3473,2020-09-23,1,TKIM
3474,2020-09-22,0,TKIM
3475,2020-09-21,1,TKIM
3476,2020-09-18,0,TKIM
3477,2020-09-17,1,TKIM
3478,2020-09-16,0,TKIM
3479,2020-09-15,1,TKIM
3480,2020-09-14,1,TKIM
3481,2020-09-11,0,TKIM
3482,2020-09-10,0,TKIM
3483,2020-09-09,1,TKIM
3484,2020-09-08,0,TKIM
3485,2020-09-07,1,TKIM
3486,2020-09-04,0,TKIM
3487,2020-09-03,0,TKIM
3488,2020-09-02,0,TKIM
3489,2020-09-01,0,TKIM
3490,2020-08-31,1,TKIM
3491,2020-08-28,0,TKIM
3492,2020-08-27,0,TKIM
3493,2020-08-26,0,TKIM
3494,2020-08-25,0,TKIM
3495,2020-08-24,1,TKIM
3496,2020-08-19,1,TKIM
3497,2020-08-18,0,TKIM
3498,2020-08-14,1,TKIM
3499,2020-08-13,0,TKIM
3500,2020-08-12,0,TKIM
3501,2020-08-11,1,TKIM
3502,2020-08-10,0,TKIM
3503,2020-08-07,1,TKIM
3504,2020-08-06,0,TKIM
3505,2020-08-05,1,TKIM
3506,2020-08-04,0,TKIM
3507,2020-08-03,0,TKIM
3508,2020-07-30,1,TKIM
3509,2020-07-29,0,TKIM
3510,2020-07-28,0,TKIM
3511,2020-07-27,0,TKIM
3512,2020-07-24,0,TKIM
3513,2020-07-23,0,TKIM
3514,2020-07-22,1,TKIM
3515,2020-07-21,0,TKIM
3516,2020-07-20,1,TKIM
3517,2020-07-17,0,TKIM
3518,2020-07-16,1,TKIM
3519,2020-07-15,0,TKIM
3520,2020-07-14,0,TKIM
3521,2020-07-13,1,TKIM
3522,2020-07-10,0,TKIM
3523,2020-07-09,1,TKIM
3524,2020-07-08,1,TKIM
3525,2020-07-07,1,TKIM
3526,2020-07-06,0,TKIM
3527,2020-07-03,1,TKIM
3528,2020-07-02,1,TKIM
3529,2020-07-01,1,TKIM
3530,2020-06-30,1,TKIM
3531,2020-06-29,0,TKIM
3532,2020-06-26,1,TKIM
3533,2020-06-25,0,TKIM
3534,2020-06-24,0,TKIM
3535,2020-06-23,0,TKIM
3536,2020-06-22,0,TKIM
3537,2020-06-19,1,TKIM
3538,2020-06-18,0,TKIM
3539,2020-06-17,1,TKIM
3540,2020-06-16,0,TKIM
3541,2020-06-15,1,TKIM
3542,2020-06-12,0,TKIM
3543,2020-06-11,0,TKIM
3544,2020-06-10,0,TKIM
3545,2020-06-09,0,TKIM
3546,2020-06-08,1,TKIM
3547,2020-06-05,0,TKIM
3548,2020-06-04,1,TKIM
3549,2020-06-03,1,TKIM
3550,2020-06-02,0,TKIM
3551,2020-05-29,0,TKIM
3552,2020-05-28,0,TKIM
3553,2020-05-27,1,TKIM
3554,2020-05-26,0,TKIM
3555,2020-05-20,0,TKIM
3556,2020-05-19,0,TKIM
3557,2020-05-18,0,TKIM
3558,2020-05-15,0,TKIM
3559,2020-05-14,0,TKIM
3560,2020-05-13,0,TKIM
3561,2020-05-12,0,TKIM
3562,2020-05-11,0,TKIM
3563,2020-05-08,1,TKIM
3564,2020-05-06,0,TKIM
3565,2020-05-05,0,TKIM
3566,2020-05-04,0,TKIM
3567,2020-04-30,1,TKIM
3568,2020-04-29,0,TKIM
3569,2020-04-28,1,TKIM
3570,2020-04-27,0,TKIM
3571,2020-04-24,0,TKIM
3572,2020-04-23,1,TKIM
3573,2020-04-22,0,TKIM
3574,2020-04-21,0,TKIM
3575,2020-04-20,1,TKIM
3576,2020-04-17,1,TKIM
3577,2020-04-16,0,TKIM
3578,2020-04-15,1,TKIM
3579,2020-04-14,1,TKIM
3580,2020-04-13,1,TKIM
3581,2020-04-09,0,TKIM
3582,2020-04-08,0,TKIM
3583,2020-04-07,1,TKIM
3584,2020-04-06,1,TKIM
3585,2020-04-03,1,TKIM
3586,2020-04-02,0,TKIM
3587,2020-04-01,0,TKIM
3588,2020-03-31,0,TKIM
3589,2020-03-30,0,TKIM
3590,2020-03-27,1,TKIM
3591,2020-03-26,0,TKIM
3592,2020-03-24,0,TKIM
3593,2020-03-23,0,TKIM
3594,2020-03-20,0,TKIM
3595,2020-03-19,0,TKIM
3596,2020-03-18,0,TKIM
3597,2020-03-17,0,TKIM
3598,2020-03-16,1,TKIM
3599,2020-03-13,0,TKIM
3600,2020-03-12,0,TKIM
3601,2021-03-12,0,UNTR
3602,2021-03-10,0,UNTR
3603,2021-03-09,1,UNTR
3604,2021-03-08,0,UNTR
3605,2021-03-05,0,UNTR
3606,2021-03-04,0,UNTR
3607,2021-03-03,1,UNTR
3608,2021-03-02,1,UNTR
3609,2021-03-01,1,UNTR
3610,2021-02-26,0,UNTR
3611,2021-02-25,0,UNTR
3612,2021-02-24,0,UNTR
3613,2021-02-23,0,UNTR
3614,2021-02-22,1,UNTR
3615,2021-02-19,1,UNTR
3616,2021-02-18,0,UNTR
3617,2021-02-17,0,UNTR
3618,2021-02-16,0,UNTR
3619,2021-02-15,1,UNTR
3620,2021-02-11,0,UNTR
3621,2021-02-10,0,UNTR
3622,2021-02-09,1,UNTR
3623,2021-02-08,1,UNTR
3624,2021-02-05,1,UNTR
3625,2021-02-04,0,UNTR
3626,2021-02-03,0,UNTR
3627,2021-02-02,1,UNTR
3628,2021-02-01,0,UNTR
3629,2021-01-29,1,UNTR
3630,2021-01-28,0,UNTR
3631,2021-01-27,0,UNTR
3632,2021-01-26,0,UNTR
3633,2021-01-25,0,UNTR
3634,2021-01-22,0,UNTR
3635,2021-01-21,1,UNTR
3636,2021-01-20,0,UNTR
3637,2021-01-19,1,UNTR
3638,2021-01-18,0,UNTR
3639,2021-01-15,0,UNTR
3640,2021-01-14,0,UNTR
3641,2021-01-13,1,UNTR
3642,2021-01-12,0,UNTR
3643,2021-01-11,0,UNTR
3644,2021-01-08,1,UNTR
3645,2021-01-07,0,UNTR
3646,2021-01-06,0,UNTR
3647,2021-01-05,1,UNTR
3648,2021-01-04,0,UNTR
3649,2020-12-30,0,UNTR
3650,2020-12-29,1,UNTR
3651,2020-12-28,0,UNTR
3652,2020-12-23,0,UNTR
3653,2020-12-22,1,UNTR
3654,2020-12-21,0,UNTR
3655,2020-12-18,0,UNTR
3656,2020-12-17,1,UNTR
3657,2020-12-16,0,UNTR
3658,2020-12-15,1,UNTR
3659,2020-12-14,0,UNTR
3660,2020-12-11,0,UNTR
3661,2020-12-10,0,UNTR
3662,2020-12-08,1,UNTR
3663,2020-12-07,1,UNTR
3664,2020-12-04,0,UNTR
3665,2020-12-03,1,UNTR
3666,2020-12-02,1,UNTR
3667,2020-12-01,0,UNTR
3668,2020-11-30,0,UNTR
3669,2020-11-27,0,UNTR
3670,2020-11-26,1,UNTR
3671,2020-11-25,1,UNTR
3672,2020-11-24,1,UNTR
3673,2020-11-23,0,UNTR
3674,2020-11-20,1,UNTR
3675,2020-11-19,0,UNTR
3676,2020-11-18,0,UNTR
3677,2020-11-17,0,UNTR
3678,2020-11-16,1,UNTR
3679,2020-11-13,0,UNTR
3680,2020-11-12,1,UNTR
3681,2020-11-11,0,UNTR
3682,2020-11-10,0,UNTR
3683,2020-11-09,0,UNTR
3684,2020-11-06,1,UNTR
3685,2020-11-05,1,UNTR
3686,2020-11-04,1,UNTR
3687,2020-11-03,0,UNTR
3688,2020-11-02,0,UNTR
3689,2020-10-27,0,UNTR
3690,2020-10-26,0,UNTR
3691,2020-10-23,1,UNTR
3692,2020-10-22,0,UNTR
3693,2020-10-21,1,UNTR
3694,2020-10-20,0,UNTR
3695,2020-10-19,1,UNTR
3696,2020-10-16,0,UNTR
3697,2020-10-15,1,UNTR
3698,2020-10-14,1,UNTR
3699,2020-10-13,0,UNTR
3700,2020-10-12,0,UNTR
3701,2020-10-09,0,UNTR
3702,2020-10-08,1,UNTR
3703,2020-10-07,0,UNTR
3704,2020-10-06,0,UNTR
3705,2020-10-05,1,UNTR
3706,2020-10-02,0,UNTR
3707,2020-10-01,1,UNTR
3708,2020-09-30,0,UNTR
3709,2020-09-29,0,UNTR
3710,2020-09-28,1,UNTR
3711,2020-09-25,1,UNTR
3712,2020-09-24,0,UNTR
3713,2020-09-23,1,UNTR
3714,2020-09-22,0,UNTR
3715,2020-09-21,1,UNTR
3716,2020-09-18,0,UNTR
3717,2020-09-17,0,UNTR
3718,2020-09-16,1,UNTR
3719,2020-09-15,1,UNTR
3720,2020-09-14,1,UNTR
3721,2020-09-11,0,UNTR
3722,2020-09-10,0,UNTR
3723,2020-09-09,0,UNTR
3724,2020-09-08,1,UNTR
3725,2020-09-07,0,UNTR
3726,2020-09-04,0,UNTR
3727,2020-09-03,0,UNTR
3728,2020-09-02,1,UNTR
3729,2020-09-01,0,UNTR
3730,2020-08-31,1,UNTR
3731,2020-08-28,1,UNTR
3732,2020-08-27,0,UNTR
3733,2020-08-26,1,UNTR
3734,2020-08-25,0,UNTR
3735,2020-08-24,0,UNTR
3736,2020-08-19,1,UNTR
3737,2020-08-18,1,UNTR
3738,2020-08-14,0,UNTR
3739,2020-08-13,0,UNTR
3740,2020-08-12,0,UNTR
3741,2020-08-11,1,UNTR
3742,2020-08-10,1,UNTR
3743,2020-08-07,1,UNTR
3744,2020-08-06,1,UNTR
3745,2020-08-05,0,UNTR
3746,2020-08-04,0,UNTR
3747,2020-08-03,0,UNTR
3748,2020-07-30,0,UNTR
3749,2020-07-29,1,UNTR
3750,2020-07-28,1,UNTR
3751,2020-07-27,0,UNTR
3752,2020-07-24,0,UNTR
3753,2020-07-23,1,UNTR
3754,2020-07-22,1,UNTR
3755,2020-07-21,0,UNTR
3756,2020-07-20,1,UNTR
3757,2020-07-17,0,UNTR
3758,2020-07-16,0,UNTR
3759,2020-07-15,0,UNTR
3760,2020-07-14,1,UNTR
3761,2020-07-13,0,UNTR
3762,2020-07-10,1,UNTR
3763,2020-07-09,1,UNTR
3764,2020-07-08,1,UNTR
3765,2020-07-07,1,UNTR
3766,2020-07-06,0,UNTR
3767,2020-07-03,1,UNTR
3768,2020-07-02,1,UNTR
3769,2020-07-01,0,UNTR
3770,2020-06-30,1,UNTR
3771,2020-06-29,0,UNTR
3772,2020-06-26,0,UNTR
3773,2020-06-25,1,UNTR
3774,2020-06-24,0,UNTR
3775,2020-06-23,0,UNTR
3776,2020-06-22,0,UNTR
3777,2020-06-19,0,UNTR
3778,2020-06-18,1,UNTR
3779,2020-06-17,1,UNTR
3780,2020-06-16,1,UNTR
3781,2020-06-15,0,UNTR
3782,2020-06-12,0,UNTR
3783,2020-06-11,0,UNTR
3784,2020-06-10,1,UNTR
3785,2020-06-09,1,UNTR
3786,2020-06-08,1,UNTR
3787,2020-06-05,0,UNTR
3788,2020-06-04,1,UNTR
3789,2020-06-03,1,UNTR
3790,2020-06-02,1,UNTR
3791,2020-05-29,1,UNTR
3792,2020-05-28,0,UNTR
3793,2020-05-27,1,UNTR
3794,2020-05-26,1,UNTR
3795,2020-05-20,1,UNTR
3796,2020-05-19,0,UNTR
3797,2020-05-18,0,UNTR
3798,2020-05-15,0,UNTR
3799,2020-05-14,0,UNTR
3800,2020-05-13,0,UNTR
3801,2020-05-12,0,UNTR
3802,2020-05-11,1,UNTR
3803,2020-05-08,1,UNTR
3804,2020-05-06,0,UNTR
3805,2020-05-05,0,UNTR
3806,2020-05-04,1,UNTR
3807,2020-04-30,0,UNTR
3808,2020-04-29,0,UNTR
3809,2020-04-28,0,UNTR
3810,2020-04-27,1,UNTR
3811,2020-04-24,0,UNTR
3812,2020-04-23,0,UNTR
3813,2020-04-22,0,UNTR
3814,2020-04-21,1,UNTR
3815,2020-04-20,1,UNTR
3816,2020-04-17,0,UNTR
3817,2020-04-16,0,UNTR
3818,2020-04-15,1,UNTR
3819,2020-04-14,1,UNTR
3820,2020-04-13,0,UNTR
3821,2020-04-09,0,UNTR
3822,2020-04-08,0,UNTR
3823,2020-04-07,1,UNTR
3824,2020-04-06,1,UNTR
3825,2020-04-03,1,UNTR
3826,2020-04-02,0,UNTR
3827,2020-04-01,1,UNTR
3828,2020-03-31,0,UNTR
3829,2020-03-30,0,UNTR
3830,2020-03-27,1,UNTR
3831,2020-03-26,1,UNTR
3832,2020-03-24,0,UNTR
3833,2020-03-23,1,UNTR
3834,2020-03-20,0,UNTR
3835,2020-03-19,0,UNTR
3836,2020-03-18,0,UNTR
3837,2020-03-17,0,UNTR
3838,2020-03-16,1,UNTR
3839,2020-03-13,0,UNTR
3840,2020-03-12,0,UNTR
3841,2021-03-12,0,UNVR
3842,2021-03-10,0,UNVR
3843,2021-03-09,0,UNVR
3844,2021-03-08,1,UNVR
3845,2021-03-05,0,UNVR
3846,2021-03-04,1,UNVR
3847,2021-03-03,0,UNVR
3848,2021-03-02,0,UNVR
3849,2021-03-01,1,UNVR
3850,2021-02-26,0,UNVR
3851,2021-02-25,0,UNVR
3852,2021-02-24,0,UNVR
3853,2021-02-23,0,UNVR
3854,2021-02-22,0,UNVR
3855,2021-02-19,0,UNVR
3856,2021-02-18,1,UNVR
3857,2021-02-17,0,UNVR
3858,2021-02-16,0,UNVR
3859,2021-02-15,0,UNVR
3860,2021-02-11,1,UNVR
3861,2021-02-10,0,UNVR
3862,2021-02-09,0,UNVR
3863,2021-02-08,0,UNVR
3864,2021-02-05,1,UNVR
3865,2021-02-04,1,UNVR
3866,2021-02-03,0,UNVR
3867,2021-02-02,1,UNVR
3868,2021-02-01,0,UNVR
3869,2021-01-29,0,UNVR
3870,2021-01-28,0,UNVR
3871,2021-01-27,1,UNVR
3872,2021-01-26,0,UNVR
3873,2021-01-25,0,UNVR
3874,2021-01-22,0,UNVR
3875,2021-01-21,0,UNVR
3876,2021-01-20,0,UNVR
3877,2021-01-19,1,UNVR
3878,2021-01-18,0,UNVR
3879,2021-01-15,0,UNVR
3880,2021-01-14,0,UNVR
3881,2021-01-13,0,UNVR
3882,2021-01-12,1,UNVR
3883,2021-01-11,0,UNVR
3884,2021-01-08,1,UNVR
3885,2021-01-07,0,UNVR
3886,2021-01-06,0,UNVR
3887,2021-01-05,1,UNVR
3888,2021-01-04,0,UNVR
3889,2020-12-30,0,UNVR
3890,2020-12-29,0,UNVR
3891,2020-12-28,0,UNVR
3892,2020-12-23,0,UNVR
3893,2020-12-22,1,UNVR
3894,2020-12-21,1,UNVR
3895,2020-12-18,0,UNVR
3896,2020-12-17,0,UNVR
3897,2020-12-16,0,UNVR
3898,2020-12-15,0,UNVR
3899,2020-12-14,0,UNVR
3900,2020-12-11,0,UNVR
3901,2020-12-10,0,UNVR
3902,2020-12-08,1,UNVR
3903,2020-12-07,1,UNVR
3904,2020-12-04,0,UNVR
3905,2020-12-03,0,UNVR
3906,2020-12-02,1,UNVR
3907,2020-12-01,0,UNVR
3908,2020-11-30,0,UNVR
3909,2020-11-27,0,UNVR
3910,2020-11-26,0,UNVR
3911,2020-11-25,0,UNVR
3912,2020-11-24,1,UNVR
3913,2020-11-23,1,UNVR
3914,2020-11-20,0,UNVR
3915,2020-11-19,0,UNVR
3916,2020-11-18,1,UNVR
3917,2020-11-17,0,UNVR
3918,2020-11-16,0,UNVR
3919,2020-11-13,1,UNVR
3920,2020-11-12,0,UNVR
3921,2020-11-11,0,UNVR
3922,2020-11-10,0,UNVR
3923,2020-11-09,1,UNVR
3924,2020-11-06,0,UNVR
3925,2020-11-05,1,UNVR
3926,2020-11-04,1,UNVR
3927,2020-11-03,0,UNVR
3928,2020-11-02,0,UNVR
3929,2020-10-27,0,UNVR
3930,2020-10-26,1,UNVR
3931,2020-10-23,0,UNVR
3932,2020-10-22,0,UNVR
3933,2020-10-21,1,UNVR
3934,2020-10-20,0,UNVR
3935,2020-10-19,1,UNVR
3936,2020-10-16,0,UNVR
3937,2020-10-15,0,UNVR
3938,2020-10-14,1,UNVR
3939,2020-10-13,0,UNVR
3940,2020-10-12,1,UNVR
3941,2020-10-09,1,UNVR
3942,2020-10-08,1,UNVR
3943,2020-10-07,0,UNVR
3944,2020-10-06,0,UNVR
3945,2020-10-05,1,UNVR
3946,2020-10-02,0,UNVR
3947,2020-10-01,1,UNVR
3948,2020-09-30,1,UNVR
3949,2020-09-29,1,UNVR
3950,2020-09-28,1,UNVR
3951,2020-09-25,0,UNVR
3952,2020-09-24,0,UNVR
3953,2020-09-23,1,UNVR
3954,2020-09-22,0,UNVR
3955,2020-09-21,0,UNVR
3956,2020-09-18,1,UNVR
3957,2020-09-17,0,UNVR
3958,2020-09-16,0,UNVR
3959,2020-09-15,0,UNVR
3960,2020-09-14,1,UNVR
3961,2020-09-11,0,UNVR
3962,2020-09-10,0,UNVR
3963,2020-09-09,0,UNVR
3964,2020-09-08,0,UNVR
3965,2020-09-07,1,UNVR
3966,2020-09-04,1,UNVR
3967,2020-09-03,0,UNVR
3968,2020-09-02,0,UNVR
3969,2020-09-01,1,UNVR
3970,2020-08-31,1,UNVR
3971,2020-08-28,1,UNVR
3972,2020-08-27,0,UNVR
3973,2020-08-26,1,UNVR
3974,2020-08-25,0,UNVR
3975,2020-08-24,0,UNVR
3976,2020-08-19,0,UNVR
3977,2020-08-18,1,UNVR
3978,2020-08-14,1,UNVR
3979,2020-08-13,0,UNVR
3980,2020-08-12,0,UNVR
3981,2020-08-11,0,UNVR
3982,2020-08-10,0,UNVR
3983,2020-08-07,0,UNVR
3984,2020-08-06,1,UNVR
3985,2020-08-05,0,UNVR
3986,2020-08-04,0,UNVR
3987,2020-08-03,1,UNVR
3988,2020-07-30,1,UNVR
3989,2020-07-29,1,UNVR
3990,2020-07-28,0,UNVR
3991,2020-07-27,1,UNVR
3992,2020-07-24,1,UNVR
3993,2020-07-23,0,UNVR
3994,2020-07-22,0,UNVR
3995,2020-07-21,0,UNVR
3996,2020-07-20,1,UNVR
3997,2020-07-17,1,UNVR
3998,2020-07-16,0,UNVR
3999,2020-07-15,1,UNVR
4000,2020-07-14,1,UNVR
4001,2020-07-13,0,UNVR
4002,2020-07-10,0,UNVR
4003,2020-07-09,1,UNVR
4004,2020-07-08,0,UNVR
4005,2020-07-07,0,UNVR
4006,2020-07-06,0,UNVR
4007,2020-07-03,1,UNVR
4008,2020-07-02,0,UNVR
4009,2020-07-01,0,UNVR
4010,2020-06-30,0,UNVR
4011,2020-06-29,0,UNVR
4012,2020-06-26,0,UNVR
4013,2020-06-25,0,UNVR
4014,2020-06-24,0,UNVR
4015,2020-06-23,0,UNVR
4016,2020-06-22,1,UNVR
4017,2020-06-19,0,UNVR
4018,2020-06-18,0,UNVR
4019,2020-06-17,0,UNVR
4020,2020-06-16,1,UNVR
4021,2020-06-15,0,UNVR
4022,2020-06-12,0,UNVR
4023,2020-06-11,0,UNVR
4024,2020-06-10,1,UNVR
4025,2020-06-09,1,UNVR
4026,2020-06-08,0,UNVR
4027,2020-06-05,0,UNVR
4028,2020-06-04,1,UNVR
4029,2020-06-03,1,UNVR
4030,2020-06-02,0,UNVR
4031,2020-05-29,0,UNVR
4032,2020-05-28,1,UNVR
4033,2020-05-27,0,UNVR
4034,2020-05-26,0,UNVR
4035,2020-05-20,0,UNVR
4036,2020-05-19,0,UNVR
4037,2020-05-18,1,UNVR
4038,2020-05-15,1,UNVR
4039,2020-05-14,1,UNVR
4040,2020-05-13,1,UNVR
4041,2020-05-12,1,UNVR
4042,2020-05-11,0,UNVR
4043,2020-05-08,0,UNVR
4044,2020-05-06,1,UNVR
4045,2020-05-05,0,UNVR
4046,2020-05-04,1,UNVR
4047,2020-04-30,1,UNVR
4048,2020-04-29,1,UNVR
4049,2020-04-28,1,UNVR
4050,2020-04-27,1,UNVR
4051,2020-04-24,1,UNVR
4052,2020-04-23,1,UNVR
4053,2020-04-22,0,UNVR
4054,2020-04-21,1,UNVR
4055,2020-04-20,1,UNVR
4056,2020-04-17,0,UNVR
4057,2020-04-16,0,UNVR
4058,2020-04-15,1,UNVR
4059,2020-04-14,0,UNVR
4060,2020-04-13,1,UNVR
4061,2020-04-09,0,UNVR
4062,2020-04-08,0,UNVR
4063,2020-04-07,1,UNVR
4064,2020-04-06,0,UNVR
4065,2020-04-03,1,UNVR
4066,2020-04-02,0,UNVR
4067,2020-04-01,1,UNVR
4068,2020-03-31,0,UNVR
4069,2020-03-30,0,UNVR
4070,2020-03-27,1,UNVR
4071,2020-03-26,0,UNVR
4072,2020-03-24,0,UNVR
4073,2020-03-23,1,UNVR
4074,2020-03-20,0,UNVR
4075,2020-03-19,0,UNVR
4076,2020-03-18,0,UNVR
4077,2020-03-17,0,UNVR
4078,2020-03-16,1,UNVR
4079,2020-03-13,0,UNVR
4080,2020-03-12,0,UNVR
4081,2021-03-12,1,TLKM
4082,2021-03-10,0,TLKM
4083,2021-03-09,1,TLKM
4084,2021-03-08,1,TLKM
4085,2021-03-05,0,TLKM
4086,2021-03-04,0,TLKM
4087,2021-03-03,0,TLKM
4088,2021-03-02,0,TLKM
4089,2021-03-01,1,TLKM
4090,2021-02-26,0,TLKM
4091,2021-02-25,1,TLKM
4092,2021-02-24,1,TLKM
4093,2021-02-23,0,TLKM
4094,2021-02-22,1,TLKM
4095,2021-02-19,0,TLKM
4096,2021-02-18,0,TLKM
4097,2021-02-17,1,TLKM
4098,2021-02-16,0,TLKM
4099,2021-02-15,0,TLKM
4100,2021-02-11,1,TLKM
4101,2021-02-10,0,TLKM
4102,2021-02-09,0,TLKM
4103,2021-02-08,0,TLKM
4104,2021-02-05,1,TLKM
4105,2021-02-04,1,TLKM
4106,2021-02-03,0,TLKM
4107,2021-02-02,1,TLKM
4108,2021-02-01,0,TLKM
4109,2021-01-29,1,TLKM
4110,2021-01-28,0,TLKM
4111,2021-01-27,0,TLKM
4112,2021-01-26,0,TLKM
4113,2021-01-25,0,TLKM
4114,2021-01-22,0,TLKM
4115,2021-01-21,1,TLKM
4116,2021-01-20,0,TLKM
4117,2021-01-19,0,TLKM
4118,2021-01-18,0,TLKM
4119,2021-01-15,1,TLKM
4120,2021-01-14,0,TLKM
4121,2021-01-13,0,TLKM
4122,2021-01-12,1,TLKM
4123,2021-01-11,1,TLKM
4124,2021-01-08,1,TLKM
4125,2021-01-07,0,TLKM
4126,2021-01-06,0,TLKM
4127,2021-01-05,1,TLKM
4128,2021-01-04,0,TLKM
4129,2020-12-30,0,TLKM
4130,2020-12-29,1,TLKM
4131,2020-12-28,1,TLKM
4132,2020-12-23,0,TLKM
4133,2020-12-22,0,TLKM
4134,2020-12-21,1,TLKM
4135,2020-12-18,0,TLKM
4136,2020-12-17,1,TLKM
4137,2020-12-16,1,TLKM
4138,2020-12-15,1,TLKM
4139,2020-12-14,1,TLKM
4140,2020-12-11,0,TLKM
4141,2020-12-10,0,TLKM
4142,2020-12-08,1,TLKM
4143,2020-12-07,1,TLKM
4144,2020-12-04,0,TLKM
4145,2020-12-03,1,TLKM
4146,2020-12-02,1,TLKM
4147,2020-12-01,0,TLKM
4148,2020-11-30,0,TLKM
4149,2020-11-27,1,TLKM
4150,2020-11-26,0,TLKM
4151,2020-11-25,1,TLKM
4152,2020-11-24,1,TLKM
4153,2020-11-23,1,TLKM
4154,2020-11-20,1,TLKM
4155,2020-11-19,0,TLKM
4156,2020-11-18,1,TLKM
4157,2020-11-17,1,TLKM
4158,2020-11-16,1,TLKM
4159,2020-11-13,0,TLKM
4160,2020-11-12,1,TLKM
4161,2020-11-11,0,TLKM
4162,2020-11-10,1,TLKM
4163,2020-11-09,1,TLKM
4164,2020-11-06,1,TLKM
4165,2020-11-05,1,TLKM
4166,2020-11-04,1,TLKM
4167,2020-11-03,0,TLKM
4168,2020-11-02,0,TLKM
4169,2020-10-27,1,TLKM
4170,2020-10-26,0,TLKM
4171,2020-10-23,1,TLKM
4172,2020-10-22,0,TLKM
4173,2020-10-21,0,TLKM
4174,2020-10-20,0,TLKM
4175,2020-10-19,1,TLKM
4176,2020-10-16,0,TLKM
4177,2020-10-15,1,TLKM
4178,2020-10-14,0,TLKM
4179,2020-10-13,0,TLKM
4180,2020-10-12,1,TLKM
4181,2020-10-09,1,TLKM
4182,2020-10-08,1,TLKM
4183,2020-10-07,0,TLKM
4184,2020-10-06,0,TLKM
4185,2020-10-05,0,TLKM
4186,2020-10-02,1,TLKM
4187,2020-10-01,0,TLKM
4188,2020-09-30,0,TLKM
4189,2020-09-29,0,TLKM
4190,2020-09-28,0,TLKM
4191,2020-09-25,0,TLKM
4192,2020-09-24,0,TLKM
4193,2020-09-23,0,TLKM
4194,2020-09-22,0,TLKM
